cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
06003,0.2472760260538652,-0.15603160537029703,-0.2893010800850895,0.06441191238563808,0.30165533829164914,0.06638104877757482
06004,0.4515115220293689,-0.4204986814292157,-0.13224303016164776,0.07452662817918443,0.3056634452658925,0.08727207881295432
06005,-0.23021330709619642,-0.18411185461007618,-0.0885738903815482,0.06870032359704074,0.3066377803166028,0.07240256573670158
06006,0.36580484192167506,-0.518754319076529,-0.3999061358799243,0.0883219283720125,0.3518595389582131,0.09585001909175563
06007,0.060829780226681604,-0.5703000348513554,0.3877305756392084,0.08364757587207411,0.32306213149996715,0.09494144604210193
06008,0.06618800591019793,-0.436881423239441,-0.4662104162469989,0.08643247364693879,0.3197093052206305,0.0911526757483619
06009,0.7091357740791331,-0.5892313669791893,0.03936589654688863,0.07851871345298575,0.3264592746461837,0.10480155444201315
06010,-0.8492409791962988,-0.6710686136166346,-0.04135428878430914,0.08339172242117052,0.30528553081322135,0.13307252595776545
07001,-0.1755662829945408,0.33051718279662784,0.8852042707712381,0.09661896732785245,0.3672252596009371,0.08202071929820604
07002,0.7900088542692267,0.9801868041768388,0.4999448461086612,0.10161086258274377,0.3063459873439602,0.15865124436891326
07003,0.2668536694523664,0.03037479406239699,0.15520563302975923,0.06285744913154404,0.32128981670896684,0.06435641654154449
07004,0.5633695401753895,-0.1887872927300824,1.2794257288876774,0.11805700618093037,0.3641445623494718,0.08712226630322134
07005,-0.03325282538481956,0.05155301538093948,-0.6743832638393802,0.08724007992235863,0.314374576707404,0.07613230094416397
07006,-0.307660130226027,-0.4075895785187378,0.5469972388884606,0.08530885114394349,0.3397259694865961,0.08885505987051587
07007,0.5911291661663282,-0.5548937029390809,0.5197709723177237,0.09859391183605941,0.31169927491660177,0.10725025301883903
07008,0.8159216699893862,0.023020686662068628,0.045694682421682,0.06499567313951354,0.3271373753547604,0.09390494290718372
07009,0.5368649072290379,0.7455609282597807,0.4151433356851839,0.0862482757205744,0.30179306824687635,0.11994728365784424
07010,-0.7314495961925466,-0.6720646335961468,0.7049500875080629,0.10707902459574635,0.35948572227950365,0.12801300197274643
07011,-0.5323407534931416,-0.6849422654827838,-0.09741778079341187,0.08631368524161047,0.3106167389723677,0.12005476344231711
07012,1.19026729946708,-0.02067316752327663,0.03884369101482916,0.07025533086683537,0.3279042245303021,0.11692504212707207
07013,0.5968803307995423,0.21702270991277728,-0.4755207422885546,0.07762163587820008,0.3092419496292042,0.08876538394665781
07014,0.2784435280787834,0.10488618717202898,0.09911436166847153,0.07608045021686968,0.31880682609930006,0.08064328528030677
07015,0.47100703785390863,0.5366038143367919,-0.05213624871156513,0.07986145420294725,0.3487124014487755,0.10372665969563999
07016,0.5518575976537796,0.7956732901688935,-0.2365776334839839,0.09584793118587724,0.33498091519960815,0.1267532227557487
07017,0.6592956043810214,0.2427901169421471,0.02486926089966731,0.06375467650195603,0.28644932777251825,0.08729345020721858
07018,-0.1107149377833492,-0.05869965291022776,0.07564395459536219,0.06484563835788039,0.3080220142743667,0.06525514499414346
07019,0.9188677786654665,-0.5672531197833751,0.6473132700784107,0.09028986236908795,0.30015659137730105,0.11055844192717973
07020,0.5681325547162354,0.4630322528236227,-0.10477711149677602,0.07650910772262833,0.3114237820051745,0.10096379260533402
